user_id,Month,Income,Bills,Food,Entertainment,Transportation,Personal Spending,Healthcare,Savings
1,2050-10,101906,27519.0,16480.0,9604.0,6274.14,7155.0,19657.0,15217.0
1,2050-11,59811,15431.76,7186.08,3784.0,3498.22,3276.57,21137.25,5497.45
1,2050-12,143883,43605.0,15861.0,12602.5,13713.73,12543.0,30697.09,14860.63
1,2051-01,66250,23136.88,11938.5,3844.0,5092.44,3948.0,10211.93,8077.43
1,2051-02,122547,39839.0,14152.43,8412.85,7408.19,10391.0,24645.0,17698.35
1,2051-03,213154,57204.81,42328.2,19595.34,19275.0,14045.83,49860.0,10845.0
1,2051-04,134249,30091.82,26540.56,7967.0,9701.33,9989.0,32331.0,17628.0
1,2051-05,44754,9241.0,5530.0,2932.07,3130.82,2779.8,17992.0,3148.39
1,2051-06,236814,77693.0,43822.53,20613.11,18265.15,19579.62,38511.42,18329.0
1,2051-07,247714,63873.0,33921.0,20606.62,13850.17,24201.0,57435.55,33827.11
1,2051-08,152483,48346.0,19158.16,14745.0,8623.0,13703.6,32537.0,15369.5
1,2051-09,143983,49454.0,20785.0,13958.0,9322.51,10622.08,21743.0,18097.62
1,2051-10,208342,78087.15,25433.0,12068.0,11065.0,18987.0,45798.0,16904.49
1,2051-11,224835,77136.0,44365.81,13505.91,11349.03,12088.27,46698.21,19692.23
1,2051-12,149752,40489.0,25541.93,11392.77,8420.91,14686.29,32210.0,17010.49
1,2052-01,94896,27654.0,12244.0,7411.07,5276.0,7637.0,24535.42,10139.0
1,2052-02,224951,87522.66,23782.65,21719.0,11816.0,17403.0,31430.0,31278.0
1,2052-03,81295,29601.0,11318.43,5884.0,7032.02,5519.0,17356.44,4584.23
1,2052-04,229686,61886.0,41210.0,18664.0,22252.44,19290.0,41802.0,24581.0
1,2052-05,110689,26856.3,20667.6,10824.52,6845.0,10419.24,28468.91,6607.9
1,2052-06,21111,5469.53,2302.0,1760.66,1196.28,1954.72,5647.0,2780.72
1,2052-07,47504,17069.56,6355.95,4050.88,2821.0,4158.0,9553.0,3496.28
1,2052-08,142874,47272.62,26753.44,8887.82,10359.0,13758.0,19270.0,16573.29
1,2052-09,18155,5629.33,2748.59,1534.21,1667.94,1200.94,2852.0,2521.75
1,2052-10,214728,48914.0,37519.0,11251.0,20920.0,18372.0,66869.97,10882.0
1,2052-11,49384,9904.0,9135.78,3409.69,3694.0,2488.0,15853.23,4899.35
1,2052-12,122561,47500.37,20555.0,6857.42,6550.0,9091.27,23181.0,8825.0
1,2053-01,57254,11535.44,8640.4,3262.0,5342.45,5357.79,17858.49,5257.9
1,2053-02,31918,11150.0,3232.0,2624.43,1887.73,1967.0,7432.71,3624.71
1,2053-03,95981,35747.38,17431.0,9521.0,9164.96,8886.83,9926.0,5303.66
1,2053-04,201785,40441.0,25439.21,15318.3,17375.87,11846.36,70239.96,21124.0
1,2053-05,40306,13320.94,4243.09,2914.0,3131.73,2616.0,10230.47,3850.0
1,2053-06,157718,32766.0,23650.58,13917.0,9980.06,14248.04,51299.0,11857.35
1,2053-07,56843,22726.0,6936.71,3136.0,4504.91,4230.66,9487.0,5822.0
1,2053-08,130975,34465.9,21238.0,7989.0,9461.89,12439.0,37084.0,8298.0
1,2053-09,106601,39617.0,12479.0,7657.99,7803.2,9535.97,17750.83,11756.95
1,2053-10,231807,50616.0,38966.0,21782.0,17550.42,17839.76,67549.0,17503.59
1,2053-11,117512,42892.71,21838.0,8599.66,10484.0,11439.0,13150.0,9109.0
1,2053-12,157443,55090.74,26757.98,10288.36,8322.0,10573.0,28039.02,18373.0
1,2054-01,218443,81669.38,37939.76,16395.0,17177.93,12420.97,21435.67,31405.0
1,2054-02,121472,41804.0,18391.0,9753.0,9911.0,9274.69,19188.0,13149.75
1,2054-03,143121,39976.0,16099.25,10916.0,7940.0,8607.68,38138.0,21444.09
1,2054-04,172688,59253.42,29131.0,16346.0,14587.1,11085.0,21668.71,20616.58
1,2054-05,113727,36444.0,15038.4,10104.0,6088.89,9441.55,21721.07,14889.08
1,2054-06,122893,48025.03,14869.05,10992.33,10904.0,7483.0,16840.86,13779.09
1,2054-07,30932,10849.21,3877.0,2931.0,2434.24,2089.11,4629.0,4122.0
1,2054-08,127796,26976.0,23425.44,9315.0,8044.51,12005.0,39126.68,8903.0
1,2054-09,39855,12123.0,5855.0,2134.31,3623.43,2661.68,9175.0,4283.0
1,2054-10,202506,62573.64,22008.01,12523.47,11795.31,11387.06,64683.53,17534.98
1,2054-11,213766,64579.57,24382.0,15228.51,14341.01,12649.0,71751.6,10834.53
1,2054-12,184088,68374.0,33450.76,13331.16,13708.0,11209.0,33370.0,10645.84
1,2055-01,17400,5129.79,3264.0,1106.0,873.22,1011.43,4538.0,1478.17
1,2055-02,127858,49492.0,25313.37,11945.47,7505.0,6688.23,13110.0,13803.51
1,2055-03,183714,45443.41,19914.0,16259.0,14974.3,18266.0,53346.7,15511.12
1,2055-04,25151,5495.64,3519.71,1784.37,1904.64,2149.0,6761.0,3536.0
1,2055-05,192479,47877.54,25136.0,14274.0,10232.02,15506.0,50895.76,28558.78
1,2055-06,76690,25077.0,14256.15,5157.0,5331.09,7251.0,9544.0,10074.07
1,2055-07,14499,3703.0,2101.89,975.0,850.0,1175.85,3689.0,2003.73
1,2055-08,16295,6340.0,2659.54,1169.0,1242.62,977.0,1867.91,2037.76
1,2055-09,130885,35383.98,18850.0,6997.82,10328.0,10455.31,32654.0,16216.0
1,2055-10,136071,41022.41,19615.0,7693.0,8783.0,12715.56,27131.85,19110.53
1,2055-11,69040,25292.45,10101.93,5133.0,6679.25,5651.22,6526.21,9656.4
1,2055-12,22183,6514.26,4111.0,2144.63,2144.0,1248.0,4065.06,1956.66
1,2056-01,170371,66860.84,33469.18,10984.0,12604.26,16805.77,21045.0,8601.49
1,2056-02,153946,61455.0,27718.53,14206.46,12587.0,8017.2,19081.0,10880.87
1,2056-03,126336,46949.97,17787.0,12509.0,10423.0,11004.01,20947.0,6714.92
1,2056-04,42711,9732.15,6493.06,2215.0,2307.82,3571.0,13312.66,5079.0
1,2056-05,15539,6031.86,1838.0,1218.0,1070.0,1526.65,2652.7,1202.0
1,2056-06,249013,52268.0,39826.0,16704.72,24320.0,23695.96,61975.0,30222.86
1,2056-07,194423,59747.0,36162.0,11792.1,15629.46,10535.69,38333.0,22224.0
1,2056-08,202339,48825.79,35106.35,18882.79,15387.0,16888.0,40641.61,26608.0
1,2056-09,189426,54839.0,20872.69,9622.09,15307.35,18572.0,43639.36,26574.0
1,2056-10,136063,38584.0,14212.0,8770.19,9873.31,7599.0,44053.84,12970.44
1,2056-11,143629,43929.43,22757.0,12904.0,9630.0,12966.0,29398.0,12045.0
1,2056-12,48360,15519.0,7388.26,3765.89,4783.6,4288.0,9683.38,2932.0
1,2057-01,223090,48277.16,28968.08,18654.0,14821.65,14257.0,82842.98,15269.06
1,2057-02,143272,36852.0,24682.0,13935.4,13733.0,11343.03,28934.3,13791.51
1,2057-03,209569,53127.0,31837.87,12934.29,11773.24,11775.0,65420.09,22702.11
1,2057-04,188047,39040.0,32507.0,14367.0,11302.0,10437.3,63781.0,16612.0
1,2057-05,31357,7530.0,5895.6,1874.0,2059.0,2540.79,7888.0,3570.0
1,2057-06,129121,28871.61,22681.0,7070.98,6633.0,9062.0,35517.29,19285.0
1,2057-07,87505,30550.0,17463.0,7287.64,6534.35,8414.37,12742.0,4514.0
1,2057-08,12869,3352.69,1879.0,823.0,881.13,746.0,3403.95,1783.0
1,2057-09,202207,44895.71,28096.99,12547.59,10269.04,13751.0,80720.0,11926.62
1,2057-10,60108,13720.0,11545.0,3286.8,5876.0,4841.0,17826.86,3013.02
1,2057-11,122296,43756.17,20567.56,11549.0,10349.0,7603.93,10960.99,17509.0
1,2057-12,104179,29303.86,18849.83,7185.0,5454.94,6128.02,22090.28,15167.0
1,2058-01,100272,39548.87,11623.12,6789.0,7117.0,6972.38,16531.71,11690.02
1,2058-02,48467,9795.68,5289.82,3772.77,4585.0,3119.0,17893.0,4012.0
1,2058-03,33328,9818.0,5064.81,1984.0,2436.0,3171.0,9017.42,1836.0
1,2058-04,101412,37229.0,19893.0,9001.0,8224.19,8147.4,5232.16,13685.24
1,2058-05,227903,50252.0,34994.0,12365.0,14847.26,19880.0,62189.43,33375.0
1,2058-06,145059,29526.0,24706.45,7410.34,11831.0,8440.0,47688.39,15458.0
1,2058-07,68871,23807.64,9067.0,4622.0,4113.19,5378.65,16273.1,5609.98
1,2058-08,163471,54555.86,21503.24,13752.81,15296.71,10114.65,24072.0,24176.05
1,2058-09,138391,52597.0,23040.0,7647.62,11570.0,11316.43,14149.93,18071.0
1,2058-10,187286,37836.0,21515.58,16629.8,13548.0,13555.0,56951.0,27251.0
1,2058-11,240594,60481.0,43326.23,19634.0,18087.0,12753.0,52246.0,34067.0
1,2058-12,96416,37559.0,10159.0,5333.0,5658.0,8147.98,18513.06,11045.0
1,2059-01,80271,26469.0,13864.96,6557.0,4577.48,5791.0,14491.0,8520.0
1,2059-02,54064,21195.0,8976.44,4116.19,2766.97,3821.6,8866.0,4321.06
1,2059-03,211163,74959.84,36642.0,18976.55,13403.0,19927.89,33796.43,13457.0
1,2059-04,117450,27739.0,20374.78,7353.0,8755.0,6316.0,33783.07,13129.0
1,2059-05,181890,60271.62,21794.0,10404.14,18184.16,14754.7,39547.0,16933.74
1,2059-06,186597,39651.0,32118.0,11479.4,15723.0,18491.0,46909.8,22225.68
1,2059-07,29830,11613.0,5150.0,1819.0,2161.0,2679.0,3284.0,3123.0
1,2059-08,158501,43106.0,22282.26,15615.82,8815.71,10053.0,42898.97,15729.67
1,2059-09,147965,42723.0,27985.0,10441.0,8472.66,11277.0,25419.0,21646.66
1,2059-10,126381,32336.98,17047.0,12153.0,7625.0,11842.59,38673.0,6704.0
1,2059-11,220981,71921.0,32521.75,21653.75,18520.0,21078.83,28110.03,27175.59
1,2059-12,57333,13994.0,11038.0,5355.0,4299.07,3043.0,12641.0,6963.0
1,2060-01,144508,48322.79,17928.84,12598.23,12646.41,9518.0,29278.34,14215.45
1,2060-02,215362,81037.0,34321.13,17314.0,15111.57,18052.0,34667.86,14859.0
1,2060-03,86213,20164.0,14112.0,8513.0,7870.0,4569.0,23431.95,7554.0
1,2060-04,146967,39378.0,25264.0,9457.23,9184.61,9966.0,43764.0,9952.83
1,2060-05,160810,61169.22,23258.83,12468.0,15634.0,9747.0,22127.06,16404.79
1,2060-06,40746,13083.09,4307.24,3408.05,3118.0,3388.0,9000.0,4442.0
1,2060-07,59377,23426.0,7635.0,3180.0,3995.0,5175.58,10395.0,5570.23
1,2060-08,189476,47591.54,26660.73,15894.02,11622.0,15176.85,49842.26,22689.0
1,2060-09,64045,15345.22,9209.81,4511.0,4576.0,5077.36,18785.59,6540.0
1,2060-10,107888,38752.62,14088.0,5787.0,10425.43,7523.0,17366.0,13947.0
1,2060-11,180862,55096.28,33902.0,9436.0,11403.61,16962.71,31411.23,22650.0
1,2060-12,117455,42259.0,21177.57,8311.0,7537.96,7539.9,19091.49,11537.5
1,2061-01,146672,35999.4,20628.04,13576.41,13189.36,9292.88,43065.58,10920.32
1,2061-02,235732,54405.0,40201.0,14658.27,17310.0,18756.0,57710.0,32692.28
1,2061-03,103179,38336.0,15210.0,5180.13,5216.0,7308.35,25170.0,6758.31
1,2061-04,181836,65096.0,29808.0,16851.0,15795.85,17113.0,20190.08,16981.0
1,2061-05,215615,84646.0,25347.0,12694.96,20647.0,15796.0,44341.0,12143.0
1,2061-06,55714,17948.0,7044.0,3585.87,4210.14,5032.88,14829.61,3064.0
1,2061-07,197907,56448.0,30722.0,15822.0,12610.75,13853.78,43152.28,25299.23
1,2061-08,112946,38138.65,14229.0,7085.0,11284.41,6709.0,28180.0,7320.0
1,2061-09,119616,46840.0,21821.0,9359.0,7055.29,6577.0,21331.0,6633.0
1,2061-10,115983,41972.57,20879.0,11204.71,10266.0,10135.18,13011.67,8514.0
1,2061-11,214816,56848.66,41570.0,14643.0,14933.0,11880.0,49797.68,25143.0
1,2061-12,197563,72602.46,25878.0,14891.0,13841.78,18325.0,33613.0,18411.0
1,2062-01,134123,43701.21,18379.0,8222.76,12559.48,12168.75,29248.43,9843.59
1,2062-02,159661,55333.34,21336.0,10606.31,10257.53,11801.21,39460.0,10867.0
1,2062-03,53484,10749.0,10358.04,2958.0,4926.0,3965.45,14326.51,6200.71
1,2062-04,92989,33505.0,14222.0,6888.57,7813.71,8643.0,11421.0,10497.28
1,2062-05,46212,9887.0,4890.0,4452.54,3809.0,3188.0,14186.0,5799.89
1,2062-06,53525,20102.0,8293.0,4432.0,3699.21,3430.39,7026.71,6540.66
1,2062-07,188274,59092.98,26033.2,16541.65,12291.0,14995.86,39782.0,19537.0
1,2062-08,173707,62207.0,21590.83,16574.82,9494.02,12751.0,26987.0,24102.57
1,2062-09,73208,28303.35,13694.81,5204.47,6191.0,6965.0,2963.19,9886.0
1,2062-10,43828,10234.0,6043.91,2966.22,2481.69,3665.0,14017.0,4420.9
1,2062-11,159783,43748.0,29633.66,14398.07,10775.0,13533.0,37155.0,10539.81
1,2062-12,13420,3736.12,1837.0,1134.01,930.8,903.24,3086.0,1793.0
1,2063-01,106752,21800.0,11064.05,10155.0,5729.0,10110.39,40120.0,7773.32
1,2063-02,141373,45716.77,14178.0,7135.0,12786.0,8902.26,36592.69,16062.0
1,2063-03,186308,59276.0,28054.0,9482.97,18004.54,10045.0,39307.88,22137.47
1,2063-04,125294,31894.69,18337.42,11826.74,9115.92,9747.0,33045.63,11326.28
1,2063-05,207307,57553.0,25753.61,19948.0,15773.4,10504.0,67007.0,10768.0
1,2063-06,195312,39414.0,24567.0,13738.47,14258.4,12673.0,80253.0,10409.11
1,2063-07,134019,38927.53,13980.0,8775.57,8846.0,12319.0,35701.85,15468.87
1,2063-08,75726,22506.44,12602.0,5785.65,7457.0,6527.54,15455.88,5392.03
1,2063-09,151564,51562.41,16873.0,13435.24,11305.67,13521.63,28437.0,16428.0
1,2063-10,125668,39061.0,19191.0,11084.0,6315.0,12050.04,29202.12,8765.0
1,2063-11,242351,78714.0,39408.65,22916.72,18245.0,13052.0,50476.53,19538.0
1,2063-12,16102,5574.28,2073.0,1399.0,861.54,1501.0,3084.0,1609.5
1,2064-01,191408,69590.0,25768.61,17300.79,12981.2,10537.0,27248.95,27981.71
1,2064-02,128015,38033.0,18920.61,9418.0,7526.0,7328.0,37126.86,9662.0
1,2064-03,226386,55444.62,33177.0,14319.92,19631.18,18517.69,54167.79,31128.0
1,2064-04,36641,14242.75,6971.07,3429.89,1962.6,3397.0,1941.55,4696.0
1,2064-05,175656,54128.66,34569.0,11024.01,16323.0,13581.64,27244.55,18786.0
1,2064-06,173817,39728.45,29477.0,10121.0,15241.0,17104.57,39904.0,22240.8
1,2064-07,164165,38385.88,21710.0,11822.0,15047.0,15837.0,42838.17,18525.0
1,2064-08,207177,75288.14,29186.95,13744.0,18074.8,11183.97,48334.33,11364.96
1,2064-09,113746,24381.04,18880.36,8142.0,10030.0,11333.0,27797.0,13184.0
1,2064-10,241271,94087.0,37513.0,16177.0,23667.0,18667.21,37545.0,13614.0
1,2064-11,192957,62920.0,24947.9,13251.71,16111.62,10342.31,50782.68,14601.0
1,2064-12,46631,9377.0,7780.41,4599.0,3746.4,2611.15,14690.0,3827.0
1,2065-01,82991,27579.42,10260.48,4556.0,6540.0,6447.0,21895.0,5712.98
1,2065-02,14014,3202.63,2115.0,1282.0,946.0,998.0,4589.95,880.0
1,2065-03,21093,4903.0,4186.78,1134.8,1771.0,1240.36,5291.0,2566.42
1,2065-04,28070,6479.38,5208.79,2125.84,1551.85,2377.63,7465.71,2860.79
1,2065-05,45777,15413.0,7708.28,3437.0,4069.45,4214.55,5991.87,4943.0
1,2065-06,66958,15844.53,10642.0,5222.7,5822.0,6068.45,19150.0,4208.84
1,2065-07,92074,29188.89,13932.36,6886.0,6135.51,4931.0,25572.19,5428.0
1,2065-08,20729,4945.87,2314.0,1675.0,1496.0,1231.32,6676.0,2390.0
1,2065-09,240785,58565.0,28494.63,17236.12,21882.0,22188.0,67848.0,24571.05
1,2065-10,186089,72784.6,32977.0,17142.25,16381.0,10869.56,11118.13,24816.35
1,2065-11,207392,82282.02,40664.0,13693.0,20701.0,19138.0,7875.0,23040.0
1,2065-12,168823,43604.0,22557.46,11045.0,8610.36,13358.7,49408.0,20239.07
1,2066-01,247472,53506.0,42477.0,15462.0,23234.0,22435.19,54279.37,36077.22
1,2066-02,115864,37160.0,17421.54,10816.0,11312.22,8139.0,19356.0,11659.98
1,2066-03,140858,43989.33,16704.82,8623.0,10521.0,13815.0,29320.0,17883.93
1,2066-04,219141,72658.0,42932.18,21159.05,19606.32,18883.0,26939.8,16962.42
1,2066-05,246719,73639.0,25576.0,14750.66,22535.0,22584.0,68084.87,19550.39
1,2066-06,115510,44860.0,18524.85,6383.0,9083.0,8666.6,12334.0,15658.0
1,2066-07,64748,13320.0,10559.43,4369.0,4184.89,4508.0,22355.0,5452.0
1,2066-08,15801,4102.0,2231.25,967.0,1527.0,1176.0,4012.14,1786.22
1,2066-09,160262,39171.0,29242.0,12888.0,11574.0,15577.43,43031.0,8779.77
1,2066-10,190761,49772.0,22434.0,17040.0,12519.0,18260.0,45161.0,25574.04
1,2066-11,245362,90323.0,36138.86,12748.0,20101.82,12889.0,38167.0,34995.49
1,2066-12,192065,52736.0,22002.0,13503.0,10685.0,15143.0,67604.85,10389.79
1,2067-01,39592,12329.0,7499.0,3908.42,2071.18,2684.0,8278.4,2822.0
1,2067-02,20647,7807.0,3240.1,1871.0,1866.0,1228.0,3375.28,1259.82
1,2067-03,149788,50065.79,15449.82,12930.0,13749.0,10599.0,28048.0,18946.0
1,2067-04,229963,59403.0,29134.0,22185.75,13480.96,18163.0,63323.0,24273.0
1,2067-05,228617,79483.0,26097.0,21518.23,18088.0,12880.78,48558.0,21991.25
1,2067-06,230984,78295.61,41479.8,15478.43,11624.56,17087.0,55102.95,11915.39
1,2067-07,120627,40898.79,13777.0,9890.0,6361.17,8488.42,33039.88,8171.0
1,2067-08,80316,29018.0,9474.0,7869.0,5563.0,5387.48,11963.82,11040.0
1,2067-09,12368,4467.0,2460.91,851.78,893.0,647.0,2412.0,635.0
1,2067-10,87575,29245.0,17177.0,7018.0,6829.0,4442.0,17777.0,5088.0
1,2067-11,16655,5489.59,2230.0,1224.0,1547.0,1081.37,2712.0,2371.0
1,2067-12,247549,63783.0,40560.0,15927.5,16011.87,17323.0,60464.0,33479.0
1,2068-01,80031,19262.0,9178.71,7426.0,6726.27,4748.15,26532.36,6157.0
1,2068-02,217501,65531.15,40115.94,13477.0,15391.0,17564.0,44082.0,21340.94
1,2068-03,232155,90690.76,35774.77,19910.39,18070.16,21529.37,12991.08,33188.0
1,2068-04,97922,29929.4,16273.45,5912.0,9331.23,9002.0,17965.26,9509.0
1,2068-05,196838,73477.0,20340.0,18825.46,11007.0,16197.4,42227.0,14764.0
1,2068-06,134046,37784.6,17290.33,6800.0,10555.04,9398.0,40494.0,11724.0
1,2068-07,154475,41052.48,24883.76,14453.0,7843.06,11089.0,43965.05,11188.0
1,2068-08,42097,14581.33,5825.35,4094.0,3118.97,3307.0,5590.23,5580.0
1,2068-09,219729,62202.6,30937.02,14552.15,19574.0,19325.12,51634.0,21504.0
1,2068-10,152038,52679.39,21775.0,12769.11,12231.68,13448.0,24740.64,14394.5
1,2068-11,134862,35445.0,22029.22,7457.0,10981.44,7383.97,43542.49,8023.66
1,2068-12,240229,96006.2,45375.0,12592.0,18777.0,19793.0,30640.65,17045.0
1,2069-01,128834,30183.0,13901.0,10907.71,11497.0,11765.0,32366.0,18214.1
1,2069-02,103848,39418.58,11719.41,5328.22,8766.49,8329.29,15375.35,14911.0
1,2069-03,62921,17753.9,6407.7,3997.13,5677.76,5082.0,16113.0,7888.91
1,2069-04,190798,43387.0,32185.08,18252.69,15346.0,14881.0,38869.02,27877.84
1,2069-05,136141,54213.0,15002.09,9561.0,7232.0,12396.17,29671.97,8064.0
1,2069-06,191372,49775.43,34509.0,12171.28,16486.0,11541.62,52538.0,14350.1
1,2069-07,32677,11905.0,3462.0,2631.98,2252.0,2931.0,5003.83,4491.17
1,2069-08,65609,25484.61,12386.0,3615.92,5721.52,5924.0,7416.0,5061.0
1,2069-09,237897,84396.38,32315.04,14073.97,19541.0,15793.64,39421.7,32355.74
1,2069-10,197733,71985.76,23912.28,12268.0,11171.0,16960.0,50182.0,11254.0
1,2069-11,41024,11170.55,7293.0,3566.63,3882.85,2970.02,7914.0,4227.41
1,2069-12,249283,56561.82,32910.0,23849.0,17564.8,21790.0,81314.0,15293.0
1,2070-01,80313,22936.02,9617.27,6532.09,6765.0,4519.38,19611.0,10332.0
1,2070-02,137813,49444.37,27415.7,11570.0,13677.6,7089.0,17065.0,11551.0
1,2070-03,194078,57264.54,34752.0,10999.79,12717.71,15678.84,39552.0,23114.0
1,2070-04,105285,23466.72,13744.0,9376.98,7191.0,6536.11,32628.88,12342.0
1,2070-05,156410,52487.91,24588.51,11575.0,11663.55,13467.0,20141.0,22488.0
1,2070-06,209099,50137.41,25934.81,17348.0,19966.1,20725.79,60390.71,14595.76
1,2070-07,233844,93116.03,35627.0,14085.76,15606.96,15554.22,47700.0,12153.0
1,2070-08,123632,41762.89,19373.0,10407.29,6199.0,11936.04,26400.0,7553.0
1,2070-09,221207,87642.0,42617.0,20994.0,19152.0,15119.0,22275.35,13407.92
1,2070-10,160580,43095.36,18759.93,12699.0,15860.89,14142.75,41194.25,14827.74
1,2070-11,13051,4983.0,1437.9,685.0,656.02,867.0,2907.93,1514.42
1,2070-12,189819,67987.46,34224.48,16287.88,11429.37,11837.16,19654.04,28398.61
1,2071-01,124692,47421.0,12902.38,8229.0,9954.52,10005.3,23959.0,12221.0
1,2071-02,228214,53107.48,23589.0,13021.0,18358.0,13456.6,90119.0,16563.0
1,2071-03,97235,36901.0,14071.0,6986.0,8676.0,5315.34,15358.4,9926.47
1,2071-04,195093,59063.0,24197.0,10971.0,15473.0,17210.0,39050.0,29130.0
1,2071-05,207484,80082.95,28662.16,11190.0,12157.0,10988.59,51842.0,12561.0
1,2071-06,199407,62160.0,37959.47,11077.01,11736.31,14244.29,49733.0,12497.0
1,2071-07,197251,45905.0,22189.0,10125.65,9985.1,18540.0,79754.24,10752.0
1,2071-08,173165,61043.0,31748.0,11671.55,16382.73,12732.0,21790.0,17798.0
1,2071-09,210750,82945.0,39262.0,15267.06,11199.86,15553.97,21458.28,25063.0
1,2071-10,221810,59475.0,29367.0,17602.1,11830.04,20292.0,59679.0,23565.0
1,2071-11,180806,63147.0,21255.56,9623.72,14263.0,12275.0,46222.0,14020.74
1,2071-12,213687,79097.0,30428.0,11395.0,10701.0,16275.0,47753.96,18036.8
1,2072-01,83523,29164.0,11511.76,6152.0,6808.79,7968.0,14242.0,7676.5
1,2072-02,246175,51513.0,31172.0,18428.69,17478.0,14670.01,92387.86,20526.0
1,2072-03,104476,33175.0,13178.0,10369.0,6842.0,6488.0,26291.41,8133.0
1,2072-04,243841,89898.0,29353.0,21249.51,20550.96,21444.0,36163.97,25181.0
1,2072-05,27019,5526.0,2853.0,1421.75,2577.36,2325.33,9135.95,3180.42
1,2072-06,93613,24648.34,9694.0,5321.0,8257.0,4765.0,27501.21,13426.48
1,2072-07,232866,66439.0,26530.0,11903.0,21763.0,18095.19,62318.0,25818.39
1,2072-08,96672,37178.7,18213.73,7018.82,8976.93,5067.53,13947.0,6269.35
1,2072-09,83847,27860.0,9289.0,6236.46,7117.13,6413.86,19454.6,7476.0
1,2072-10,92750,21826.73,11922.0,9070.0,8041.93,7706.0,21968.0,12215.0
1,2072-11,220706,49240.0,43465.0,21625.06,14980.08,11762.46,64910.79,14722.0
1,2072-12,38251,15035.78,6440.87,3427.0,2472.43,2064.0,5032.02,3778.52
1,2073-01,113481,45376.88,14389.52,7539.69,9415.11,7342.0,21295.0,8123.02
1,2073-02,122566,44064.0,18849.66,8026.0,7017.1,10643.66,20466.67,13499.26
1,2073-03,35945,10762.58,6300.47,3276.87,3377.75,2673.8,5489.0,4064.07
1,2073-04,100852,38381.78,14064.0,9990.0,8870.0,7622.0,10387.0,11538.0
1,2073-05,42217,11360.0,5318.0,3020.0,3097.0,2618.0,10917.0,5888.0
1,2073-06,18308,4972.98,2524.0,1298.0,1415.78,1422.0,4851.0,1824.0
1,2073-07,15949,4783.0,1773.69,1149.0,1179.41,1513.0,4124.0,1427.0
1,2073-08,193062,39117.0,22621.0,15963.95,9898.99,10267.12,81272.23,13921.0
1,2073-09,142222,39789.0,27084.78,14214.0,14131.28,13381.0,20897.55,12724.0
1,2073-10,230552,82570.0,23329.51,14906.98,11595.89,15864.0,69302.0,12984.0
1,2073-11,110235,38543.0,21011.0,10271.0,9227.0,6695.0,11947.13,12541.47
1,2073-12,84740,21329.0,16106.0,7727.0,7130.0,7206.11,14847.21,10395.0
1,2074-01,126352,29135.81,22824.26,9541.14,12492.58,8097.14,31870.11,12390.96
1,2074-02,76617,26572.0,7897.0,6196.26,6745.0,5672.0,12565.87,10968.22
1,2074-03,235913,65350.29,41039.61,16722.0,20484.94,13135.22,48370.0,30810.51
1,2074-04,26896,10261.45,4966.17,2004.35,1395.0,2064.61,2964.37,3240.0
1,2074-05,140798,32765.24,20216.46,10224.0,7153.0,7864.0,52931.62,9643.62
1,2074-06,187247,38316.23,28093.3,13890.0,10840.0,16518.22,61002.0,18587.53
1,2074-07,148877,34400.81,24812.04,11950.0,8092.08,7715.7,45228.0,16678.52
1,2074-08,15237,3966.0,2999.0,1297.0,866.01,1079.0,3680.0,1349.12
1,2074-09,30056,10018.48,3934.0,1942.28,2702.44,2680.0,6217.0,2561.68
1,2074-10,186615,74356.0,30840.24,9903.0,14234.8,13965.0,31294.84,12021.14
1,2074-11,197628,48962.97,36275.9,17628.0,18025.0,17032.0,33366.83,26337.55
1,2074-12,124548,47747.0,19432.0,7185.0,11168.0,11925.0,18751.39,8339.28
1,2075-01,121488,25778.0,17358.68,8500.0,7196.0,8476.7,45982.0,8196.0
1,2075-02,144415,38272.0,16725.0,9665.17,7368.86,9845.91,47642.13,14896.2
1,2075-03,154572,55801.0,15758.96,14149.0,8842.0,15261.0,27697.0,17063.0
1,2075-04,194294,39089.0,30940.17,17947.0,13181.88,10767.0,64477.0,17892.09
1,2075-05,39375,10760.85,6913.43,3867.0,2194.0,2588.0,7892.77,5158.62
1,2075-06,150734,35275.68,26557.63,13366.0,14132.22,7737.0,37657.0,16008.0
1,2075-07,26964,9573.0,4863.0,2064.9,1600.02,1921.94,4111.0,2830.0
1,2075-08,123429,41654.0,16940.97,7791.0,10860.0,10946.0,23441.92,11795.0
1,2075-09,200710,65926.0,33715.48,15643.0,16307.11,11004.82,28976.0,29138.39
1,2075-10,214738,79545.0,33482.0,16450.36,15056.0,12472.0,44454.0,13278.41
1,2075-11,226139,73125.0,36151.42,14615.0,19040.0,20294.0,49055.32,13859.11
1,2075-12,77215,16083.87,9895.0,4804.0,6024.0,3945.0,28583.13,7880.34
1,2076-01,79042,22524.0,11201.0,6575.5,5887.95,5997.0,19487.01,7370.0
1,2076-02,154356,41916.0,29970.0,13206.0,9999.48,12202.0,24769.0,22292.55
1,2076-03,213861,58369.0,39728.0,13540.0,16194.91,11836.0,49383.0,24810.0
1,2076-04,225736,81025.0,39452.86,16265.59,19567.04,18341.35,20519.0,30565.0
1,2076-05,103468,23173.0,15014.13,9885.74,9386.1,7861.85,24990.0,13157.0
1,2076-06,202461,58017.29,30229.0,12812.0,17253.25,18249.0,50940.23,14960.0
1,2076-07,19435,5433.0,2776.0,1827.0,1905.51,1840.0,3285.0,2369.0
